HABIT,GROUP,DATE,DAY,TIME,VALUE,NOTE
Migraine,,20220506,FRI,4.0.0,1.0,
Migraine,,20220520,FRI,4.0.0,1.0,
Migraine,,20220606,MON,4.0.0,1.0,
Migraine,,20220617,FRI,10.48.50,1.0,
Migraine,,20220620,MON,7.13.53,1.0,
Migraine,,20220703,SUN,9.30.54,1.0,
Migraine,,20220712,TUE,23.21.1,1.0,
Migraine,,20220724,SUN,8.49.26,1.0,
Migraine,,20220730,SAT,21.43.0,1.0,
Migraine,,20220807,SUN,4.0.0,1.0,
Migraine,,20220810,WED,22.22.56,1.0,
Migraine,,20220813,SAT,7.54.50,1.0,
Migraine,,20220822,MON,7.43.9,1.0,
Migraine,,20220826,FRI,23.18.9,1.0,
Migraine,,20220909,FRI,19.7.39,1.0,
Migraine,,20220915,THU,17.25.30,1.0,
Migraine,,20220919,MON,20.29.54,1.0,
Migraine,,20220922,THU,8.57.5,1.0,
Migraine,,20220927,TUE,11.36.29,1.0,
Migraine,,20221007,FRI,19.48.27,1.0,
Migraine,,20221017,MON,7.25.48,1.0,
Migraine,,20220414,THU,4.0.0,1.0,
Migraine,,20220415,FRI,4.0.0,1.0,
Migraine,,20220416,SAT,4.0.0,1.0,
Migraine,,20220420,WED,4.0.0,1.0,
Migraine,,20220506,FRI,4.0.0,1.0,
Migraine,,20220520,FRI,4.0.0,1.0,
Migraine,,20220606,MON,4.0.0,1.0,
Migraine,,20220617,FRI,10.48.50,1.0,
Migraine,,20220620,MON,7.13.53,1.0,
Migraine,,20220703,SUN,9.30.54,1.0,
Migraine,,20220712,TUE,23.21.1,1.0,
Migraine,,20220724,SUN,8.49.26,1.0,
Migraine,,20220730,SAT,21.43.0,1.0,
Migraine,,20220807,SUN,4.0.0,1.0,
Migraine,,20220810,WED,22.22.56,1.0,
Migraine,,20220813,SAT,7.54.50,1.0,
Migraine,,20220822,MON,7.43.9,1.0,
Migraine,,20220826,FRI,23.18.9,1.0,
Migraine,,20220909,FRI,19.7.39,1.0,
Migraine,,20220915,THU,17.25.30,1.0,
Migraine,,20220919,MON,20.29.54,1.0,
Migraine,,20220922,THU,8.57.5,1.0,
Migraine,,20220927,TUE,11.36.29,1.0,
Migraine,,20221007,FRI,19.48.27,1.0,
Migraine,,20221017,MON,7.25.48,1.0,
Migraine,,20221027,THU,21.36.7,1.0,
Migraine,,20221107,MON,11.31.11,1.0,
Migraine,,20221113,SUN,18.24.14,1.0,
Migraine,,20221124,THU,21.32.40,1.0,
Migraine,,20221201,THU,16.34.4,1.0,
Migraine,,20221212,MON,12.18.9,1.0,
Migraine,,20221220,TUE,0.0.0,1.0,
Migraine,,20221221,WED,0.0.0,1.0,
Migraine,,20221222,THU,0.0.0,1.0,
Migraine,,20230104,WED,0.0.0,1.0,
Migraine,,20230109,MON,10.20.8,1.0,
Migraine,,20230125,WED,14.23.5,1.0,
Migraine,,20230130,MON,21.57.28,1.0,
Migraine,,20230204,SAT,16.54.24,1.0,
Migraine,,20230218,SAT,5.36.28,1.0,
Migraine,,20230307,TUE,0.0.0,1.0,
Migraine,,20230308,WED,0.0.0,1.0,
Migraine,,20230309,THU,0.0.0,1.0,
Migraine,,20230330,THU,20.32.17,1.0,
Migraine,,20230504,THU,0.0.0,1.0,
Migraine,,20230524,WED,0.0.0,1.0,
Migraine,,20230609,FRI,0.0.0,1.0,
Migraine,,20230610,SAT,5.35.46,1.0,
Migraine,,20230612,MON,15.25.30,1.0,
Migraine,,20221017,MON,7.25.48,1.0,
Migraine,,20221027,THU,21.36.7,1.0,
Migraine,,20221107,MON,11.31.11,1.0,
Migraine,,20221113,SUN,18.24.14,1.0,
Migraine,,20221124,THU,21.32.40,1.0,
Migraine,,20221201,THU,16.34.4,1.0,
Migraine,,20221212,MON,12.18.9,1.0,
Migraine,,20221220,TUE,0.0.0,1.0,
Migraine,,20221221,WED,0.0.0,1.0,
Migraine,,20221222,THU,0.0.0,1.0,
Migraine,,20230104,WED,0.0.0,1.0,
Migraine,,20230109,MON,10.20.8,1.0,
Migraine,,20230125,WED,14.23.5,1.0,
Migraine,,20230130,MON,21.57.28,1.0,
Migraine,,20230204,SAT,16.54.24,1.0,
Migraine,,20230218,SAT,5.36.28,1.0,
Migraine,,20230307,TUE,0.0.0,1.0,
Migraine,,20230308,WED,0.0.0,1.0,
Migraine,,20230309,THU,0.0.0,1.0,
Migraine,,20230330,THU,20.32.17,1.0,
Migraine,,20230504,THU,0.0.0,1.0,
Migraine,,20230524,WED,0.0.0,1.0,
Migraine,,20230609,FRI,0.0.0,1.0,
Migraine,,20230610,SAT,5.35.46,1.0,
Migraine,,20230612,MON,15.25.30,1.0,
Migraine,,20230621,WED,0.0.0,1.0,
Migraine,,20230622,THU,11.17.2,1.0,
Migraine,,20230627,TUE,0.0.0,1.0,
Migraine,,20230705,WED,21.5.3,1.0,
Migraine,,20230711,TUE,16.14.3,1.0,
Migraine,,20230728,FRI,6.1.59,1.0,
Migraine,,20230803,THU,0.0.0,1.0,
Migraine,,20230811,FRI,19.56.36,1.0,
Migraine,,20230821,MON,21.1.3,1.0,
Migraine,,20230830,WED,6.10.27,1.0,
Migraine,,20230907,THU,0.0.0,1.0,
Migraine,,20230925,MON,0.0.0,1.0,
Migraine,,20230926,TUE,22.58.34,1.0,
Migraine,,20230927,WED,21.22.57,1.0,
Migraine,,20231002,MON,0.0.0,1.0,
Migraine,,20231016,MON,5.39.24,1.0,
Migraine,,20231018,WED,21.35.55,1.0,
Migraine,,20231020,FRI,20.33.39,1.0,
Migraine,,20231103,FRI,8.46.52,1.0,
Migraine,,20231110,FRI,10.28.51,1.0,
Migraine,,20231121,TUE,0.0.0,1.0,
Migraine,,20231212,TUE,0.0.0,1.0,
Migraine,,20231216,SAT,8.0.52,1.0,
Migraine,,20231219,TUE,5.7.39,1.0,
Migraine,,20230612,MON,15.25.30,1.0,
Migraine,,20230621,WED,0.0.0,1.0,
Migraine,,20230622,THU,11.17.2,1.0,
Migraine,,20230627,TUE,0.0.0,1.0,
Migraine,,20230705,WED,21.5.3,1.0,
Migraine,,20230711,TUE,16.14.3,1.0,
Migraine,,20230728,FRI,6.1.59,1.0,
Migraine,,20230803,THU,0.0.0,1.0,
Migraine,,20230811,FRI,19.56.36,1.0,
Migraine,,20230821,MON,21.1.3,1.0,
Migraine,,20230830,WED,6.10.27,1.0,
Migraine,,20230907,THU,0.0.0,1.0,
Migraine,,20230925,MON,0.0.0,1.0,
Migraine,,20230926,TUE,22.58.34,1.0,
Migraine,,20230927,WED,21.22.57,1.0,
Migraine,,20231002,MON,0.0.0,1.0,
Migraine,,20231016,MON,5.39.24,1.0,
Migraine,,20231018,WED,21.35.55,1.0,
Migraine,,20231020,FRI,20.33.39,1.0,
Migraine,,20231103,FRI,8.46.52,1.0,
Migraine,,20231110,FRI,10.28.51,1.0,
Migraine,,20231121,TUE,0.0.0,1.0,
Migraine,,20231212,TUE,0.0.0,1.0,
Migraine,,20231216,SAT,8.0.52,1.0,
Migraine,,20231219,TUE,5.7.39,1.0,
Migraine,,20231220,WED,17.13.13,1.0,
Migraine,,20240103,WED,5.1.26,1.0,
Migraine,,20240104,THU,0.0.0,1.0,
Migraine,,20240113,SAT,0.0.0,1.0,
Migraine,,20240118,THU,9.9.29,1.0,
Migraine,,20240119,FRI,18.10.20,1.0,
Migraine,,20240123,TUE,9.0.44,1.0,
Migraine,,20240202,FRI,11.13.49,1.0,
Migraine,,20240208,THU,0.0.0,1.0,
Migraine,,20240213,TUE,5.17.1,1.0,
Migraine,,20240214,WED,9.12.39,1.0,
Migraine,,20240219,MON,12.32.39,1.0,
Migraine,,20240220,TUE,0.0.0,1.0,
Migraine,,20240228,WED,9.32.36,1.0,
Migraine,,20240229,THU,0.0.0,1.0,
Migraine,,20240306,WED,5.14.31,1.0,
Migraine,,20240308,FRI,20.6.37,1.0,
Migraine,,20240312,TUE,14.31.43,1.0,
Migraine,,20240317,SUN,5.2.18,1.0,
Migraine,,20240320,WED,20.43.47,1.0,
Migraine,,20240323,SAT,22.6.34,1.0,
Migraine,,20240326,TUE,0.0.0,1.0,
Migraine,,20240327,WED,0.0.0,1.0,
Migraine,,20240404,THU,17.4.38,1.0,
Migraine,,20231219,TUE,5.7.39,1.0,
Migraine,,20231220,WED,17.13.13,1.0,
Migraine,,20240103,WED,5.1.26,1.0,
Migraine,,20240104,THU,0.0.0,1.0,
Migraine,,20240113,SAT,0.0.0,1.0,
Migraine,,20240118,THU,9.9.29,1.0,
Migraine,,20240119,FRI,18.10.20,1.0,
Migraine,,20240123,TUE,9.0.44,1.0,
Migraine,,20240202,FRI,11.13.49,1.0,
Migraine,,20240208,THU,0.0.0,1.0,
Migraine,,20240213,TUE,5.17.1,1.0,
Migraine,,20240214,WED,9.12.39,1.0,
Migraine,,20240219,MON,12.32.39,1.0,
Migraine,,20240220,TUE,0.0.0,1.0,
Migraine,,20240228,WED,9.32.36,1.0,
Migraine,,20240229,THU,0.0.0,1.0,
Migraine,,20240306,WED,5.14.31,1.0,
Migraine,,20240308,FRI,20.6.37,1.0,
Migraine,,20240312,TUE,14.31.43,1.0,
Migraine,,20240317,SUN,5.2.18,1.0,
Migraine,,20240320,WED,20.43.47,1.0,
Migraine,,20240323,SAT,22.6.34,1.0,
Migraine,,20240326,TUE,0.0.0,1.0,
Migraine,,20240327,WED,0.0.0,1.0,
Migraine,,20240404,THU,17.4.38,1.0,
Migraine,,20240406,SAT,20.58.12,1.0,
Migraine,,20240406,SAT,20.58.29,,Migraine started coming back in the morning. Took ST at 8am.
Migraine,,20240404,THU,16.53.0,,Woke up after midnight with migraine and took ST in order to sleep. Again later in the afternoon. No particular reason that I could identify.
Migraine,,20240330,SAT,10.48.0,,Awoke with starting migraine and muscle ache due to running for the first time in a long time yesterday. Took ST around 5am.
Migraine,,20240326,TUE,16.45.0,,Migraine began towards evening due to somewhat stressful day between work and my second daughter being born.
Migraine,,20240323,SAT,22.6.38,,Woke up at 2am with sharp headache, took ST. Again at 6am and 11am. I was somewhat excited and happy about a project at work yesterday. It is depressing that being excited and happy triggers a migraine.
Migraine,,20240320,WED,20.43.56,,Woke up with migraine for no particular reason. Took ST at 5am.
Migraine,,20240317,SUN,5.2.26,,Woke up with a sharp headache for no apparent reason. Took ST at 5am. Again at noon.
Migraine,,20240312,TUE,14.31.55,,Woke up with starting migraine for no apparent reason. Had a small piece of dark chocolate yesterday and an intense workday, but not excessively so. Took ST at 6am.
Migraine,,20240308,FRI,20.6.44,,Slight but not excessive work stress. Migraine came back in morning, took ST at 10am.
Migraine,,20240306,WED,5.14.40,,Awoke with beginning migraine for no apparent reason. Some weird dreams. Have a cold. Took ST at 5:30am.
Migraine,,20240301,FRI,9.27.34,,Third day in a row migraine started coming back mid morning. Noticed signs of a cold. Took ST at 9:30am.
Migraine,,20240228,WED,9.32.44,,Emerging migraine in the morning probably due to interval running yesterday for first time in a while. Took ST at 9.30am.
Migraine,,20240221,WED,12.9.55,,Migraine came on in the evening, perhaps as a consequence of concentrating somewhat harder than usual at work. perhaps in part a return of previous days.
Migraine,,20240219,MON,12.33.1,,migraine came on gradually during the morning. Perhaps a consequence of having richer food (more red meat) than usual last night. Took ST at 12:30 after finding a red bull and some paracetamol didn’t help much.
Migraine,,20240214,WED,9.12.47,,Migraine started coming back shortly after I got up. Took ST at 7am.
Migraine,,20240213,TUE,5.17.8,,Awoke with sharp headache and took ST at 5am. probably triggered by running the day before. Muscle soreness noted.
Migraine,,20240202,FRI,11.14.0,,Bad migraine in early morning, perhaps related the stopping propranolol a few days earlier (resuming topiramate). Took ST at 6am then again at 9am.
Migraine,,20240123,TUE,9.0.49,,mid morning headache - might have passed with paracetamol but took ST as difficult day ahead, headache came back in evening. recent headaches are likely related to my increase in running since last week.
Migraine,,20240119,FRI,18.10.39,,sharp headache towards evening due to focusing hard and perhaps drinking too much tea. took st twice.
Migraine,,20231220,WED,17.13.18,,headachee in evening after running for first time since being sick last week, ie about 14 days. took ST at 5pm.
Migraine,,20231219,TUE,5.7.51,,awoke 5am with headache for no particular reason except some weird dreams, one about eating salty French fries. felt hint of headache before going to bed. took st at 5am.
Migraine,,20231216,SAT,8.0.57,,headache mid-morning for no particular reason, took st around 8am
Migraine,,20231212,TUE,7.59.0,,stomach bug and unable to eat for two days - as usual comes with bad headache for which ST is less effective than usual
Migraine,,20231121,TUE,5.35.0,,woke up with migraine. had weird dreams of trying to make up a story. took ST at 6am or so.
Migraine,,20231110,FRI,10.29.5,,awoke with headache and took ST at 5:30 am - perhaps eating too much in the evening and perhaps getting a cold
Migraine,,20231103,FRI,8.46.56,,woke up with mild headache after sleeping poorly in the morning - took st at 8:30am
Migraine,,20231020,FRI,20.33.44,,headache began towards evening, took st at 8pm. have a cold and feel slightly bloated for dos me reason.
Migraine,,20231018,WED,21.36.2,,headache began towards evening for no apparent reason. took ST at 6pm.
Migraine,,20231016,MON,5.39.35,,awoke with headache and took ST at 6am - probably due to a cold
Migraine,,20230927,WED,21.23.7,,migraine returned in the evening, took st at 7pm
Migraine,,20230925,MON,21.45.0,,Awoke in the middle of the night with clear feeling a migraine was coming so took ST and went back to sleep. Recovering from a cold.
Migraine,,20230907,THU,13.58.10,,heatwave and lots to do, took ST in early afternoon
Migraine,,20230830,WED,6.10.32,,woke up with beginning headache and took ST at 6am. Attributing it to mild muscle ache from running two days in a row. 
Migraine,,20230821,MON,21.1.9,,headache started in the evening after running for the first time in a while due to a cold. took ST before bed at 9:30pm.
Migraine,,20230811,FRI,19.56.51,,beginning headache in the late afternoon, probably due to heat and exercise. took ST at 6pm.
Migraine,,20230803,THU,5.11.7,,woke up with mild headache and took st at 5am - probably due to hard  Thai massage yesterday
Migraine,,20230728,FRI,6.2.4,,woke up early and felt indication of headache for no particular reason. took ST at 6am. update: noticed muscle ache from running two days earlier
Migraine,,20230711,TUE,16.14.8,,woke up at 2am with mild but persistent headache and took ST. associated with muscle tiredness from walking a lot. too much caffeine the day before may also be related.
Migraine,,20230705,WED,21.5.11,,headache came back in the evening. unsure why but accompanied by muscle ache for no apparent reason. perhaps becoming sick. took ST at 9pm. update: I clearly have an infection, probably cold/flu - right ear feels weird too.
Migraine,,20230705,WED,6.11.57,,Lingering headache in the previous evening likely due to stressful day and poor eating. woke up at 2am and took ST.
Migraine,,20230622,THU,11.17.14,,Stomach bug lead to bad migraine yesterday evening and over night. Took ST several times.
Migraine,,20230610,SAT,5.36.18,,Woke up an hour after going to bed, with a bad, rather sudden migraine. This was the first really hot day, 26 degrees in the bedroom, of the summer. Starting a new job, mild muscle ache, and dietary triggers might have played a part.
Migraine,,20230512,FRI,21.10.45,,felt hyper since noon, took ST preemptively at 7pm
Migraine,,20230418,TUE,21.19.11,,headache started towards evening after two days in row of exercise resumed after long hiatus. took st around 9pm. 
Migraine,,20230330,THU,20.32.33,,mild headache towards evening - took ST at 8pm rather than risk bad night 
Migraine,,20230308,WED,18.20.54,,gastroenteritis on Tuesday to Wednesday caused bad migraine. took ST in evening, morning and again in evening wed but not very effective.
Migraine,,20230218,SAT,5.36.35,,awoke with starting migraine and took st at 6am. stopping topiramate obviously made the brain more active and I’m back to having more racing but mostly nonsensical thoughts or dreams in bed, like bits of songs or poems on repeat.
Migraine,,20230204,SAT,16.54.30,,headache starting around noon because rie is handling Akiko’s sleep wrong.
Migraine,,20230130,MON,21.57.36,,awoke with oncoming migraine and took ST around 7am. clearly associated with exercise ad dome from gym session two days ago.
Migraine,,20230125,WED,14.23.12,,beginning migraine after lunch, took ST at 2pm. Slight stress and a late heavy lunch didn’t help.
Migraine,,20230109,MON,10.20.16,,signs of migraine around 8am - tried a redbull but ended up taking st at 10am. No particular reason except that it’s Monday.
Migraine,,20230104,WED,14.22.0,,Gradually developed headache from early in the morning and took ST around 10am. Probably due to bad feeling about returning to the office for first time in the new year.
Migraine,,20221212,MON,12.18.22,,headache in the morning. perhaps related to stuffy nose and generally not feeling great.
Migraine,,20221201,THU,16.34.11,,headache indication started day before gradually from around noon for no particular reason except perhaps that I started coughing up a lot of thick mucus - unclear if it is clearing up aftermath of previous cold or beginning of a new problem. headache remained in the morning so took ST around 6am. Low level headache remaining in the evening so taking ST again at 5pm.
Migraine,,20221124,THU,21.32.50,,Got headache in the evening and took ST around 9pm. Probably triggered by exercising for the first time after a moderate hiatus due to sickness.
Migraine,,20221113,SUN,18.25.3,,started getting headache in afternoon after some beer with friends. Took ST on getting home at 6:30pm.
Migraine,,20221107,MON,11.31.19,,Woke up with emerging migraine and took ST aroun 7am. Seems triggered by 5km run yesterday, which is a step up after long paternity hiatus.
Migraine,,20221027,THU,21.36.15,,creeping headache in evening, took st at 10pm. ran 5k for first time in a long time today and feel slightly hot in feverish sense.
Migraine,,20221017,MON,7.26.6,,woke up with headache at 3am for no apparent reason. Took st at 6am.
Migraine,,20221007,FRI,19.48.29,,migraine signs started at 5pm took ST at 7pm. probably due to having steak earlier though recovering after stomach ailment. but thinking topiramate is not very effective.
Migraine,,20220927,TUE,11.36.32,,woke up with headache at 9am for no particular reason, took normal topiramate immidiately but seems not to help. took st at 10:30 but seems slow to help.
Migraine,,20220922,THU,8.57.7,,woke up with headache no sound related to muscle soreness after exercise yesterday.
Migraine,,20220919,MON,20.29.57,,woke up with mild but persistent headache undoubtedly due to exercise. took st in the morning.
Migraine,,20220915,THU,17.25.34,,woke up with headache at 6am and took st. muscle ache from exercising with weights for first time in years.
Migraine,,20220909,FRI,19.7.52,,carried the baby around a lot (walking 10kg with carrier) including tube rides. felt headache starting around 5pm, tried red bul and paracetamol with short nap but then took st at 7pm regardless.
Migraine,,20220826,FRI,23.18.12,,Started getting a headache in the afternoon for no particular reason. Took ST around 4pm.
Migraine,,20220822,MON,7.43.13,,woke up with headache and took ST at 8am. stomach bug and hardly able to eat probably a factor.
Migraine,,20220813,SAT,7.54.52,,Awoke with headache for no discernible reason. Took ST at 8am.
Migraine,,20220810,WED,22.22.59,,spent three hours in gazing sun at the shooting range
Migraine,,20220730,SAT,21.43.4,,Migraine began after dinner around 7pm. Had felt lethargic all day as if too much physical activity, but haven’t really done that much. preceding nights sleep had been so-so but not awful.
Migraine,,20220724,SUN,8.49.29,,Woke up with clear early feeling of stinging migraine, took ST at 4am and went back to sleep. starting to get muscle ache from building work done the day before.
Migraine,,20220712,TUE,23.21.5,,very hot, started getting a headache around 9 and took ST at 10:40.
Migraine,,20220703,SUN,9.30.58,,woke up with beginning headache. took ST at 9:30am. muscle ache from walking, and forgot to take propranolol the day before.
Migraine,,20220620,MON,7.13.56,,awoke with mild but persistent headache that i felt hints of before going to bed. Not sure why as weather got less hot for a spell. Took ST around 7am.
Migraine,,20220617,FRI,10.48.53,,woke up with budding migraine probably due to heat. took st around 11am.
Migraine,,20220520,FRI,4.0.0,,Despite sleeping as usual felt rather tired an Thursday to Friday, and had to take ST for emerging migraine on Fri evening. perhaps began by a long walk in the sun on Thursday.
Migraine,,20220506,FRI,4.0.0,,returned from Japan, problems with neighbour building works, baby care
Migraine,,20220408,FRI,18.42.17,,Woke up with headache 4am, took St at 8am. Had muscle ache from running and walking 16km day before. 
Migraine,,20220312,SAT,12.24.33,,Fairly sudden and unexpected migraine in the morning. ST at 10am seems not very effective. May be because of digestive troubles after stomach sickness last week.
Migraine,,20220223,WED,18.54.27,,Felt suggestion of headache towards evening and decided to take ST at 5pm as better early than late.
Migraine,,20220218,FRI,4.58.35,,Woke up at 4:30am with bad migraine. In addition gel somewhat feverish and queasy. No idea why, but gel sluggish with trouble focusing all afternoon. In the evening felt somehow on edge and surprise pain didn’t start while awake.
Migraine,,20220209,WED,12.0.0,,Pressure from cold/flu, and stress from going to embassy with baby. Took ST around 3pm.
Migraine,,20220205,SAT,9.54.45,,Migraine came back in night due to long work day and sitting up with fussy baby. Took ST at 5:30am.
Migraine,,20220204,FRI,10.43.21,,Woke up at 3am and took ST. Have a cold, Sat up with baby, some muscle ache and perhaps too big a dinner might all have contributed. Felt indication of migraine at 9pm.
Migraine,,20220129,SAT,12.0.0,,Ate too much and had a drink. Hints of migraine around midnight so took paracetamol and ibuprofen - woke up and took ST at 4am.
Migraine,,20220127,THU,23.25.54,,Suddenly felt queasy and drowsy in the late afternoon for no obvious reason, and after dinner it was clear a migraine was imminent so took ST.
Migraine,,20220123,SUN,12.0.0,,Despite preemptively taking a second dose of ST in the morning, migraine returned in the night and I took ST to sleep.
Migraine,,20220122,SAT,12.0.0,,Migraine began midday for no apparent reason.
Migraine,,20220118,TUE,9.30.57,,Woke up with migraine. Took ST at 6am and went back to bed for a bit. Had steak and ice cream the night before, slight muscle ache from running. 
Migraine,,20220109,SUN,12.0.0,,Took ST mid-day as headache showed signs of returning, and in evening as it was coming back anyway.
Migraine,,20220108,SAT,20.52.49,,Long day driving and clay shooting. Headache started in evening so took ST to baby sit.
Migraine,,20211231,FRI,23.22.9,,Felt ok in the morning, went running around noon. Then poor appetite, somewhat bloated, and sleepy. Muscle ache increased - should not have gone running. Took naproxen and paracetamol at 8pm. No avail. Took ST around 10pm as need to sit up with baby.
Migraine,,20211230,THU,11.45.51,,Woke up with headache and took ST around 6am. Combination of factors including muscle ache (shooting and running), babysitting, and most of all feeling bloated from dinner (though it wasn’t excessive).
Migraine,,20211221,TUE,12.0.0,,Headache came back in the morning so too 100mg ST and NF.
Migraine,,20211220,MON,12.0.0,,After visiting neurologist walked a lot and got booster jab. Took ST in early evening.
Migraine,,20211204,SAT,8.11.0,,Woke up early and couldn’t sleep. Mind active with random stuff but otherwise not tense. Eventually dozed off, and woke up with headache around 8. Took ST. Had 350g steak night before.
Migraine,,20211130,TUE,12.0.0,,Woke up with headache and took ST in morning.
Migraine,,20211118,THU,12.0.0,,Woke up with headache, took ST at 6 or so and slept a bit longer. Headache came back in afternoon so took ST around 3pm. It didn’t help entirely, and started getting really bad near bedtime so took 100mg dose around 11pm. Woke up fine next day, touch wood.
Migraine,,20211030,SAT,12.27.15,,Awoke with signs of beginning migraine. Took ST around 8am.
Migraine,,20211025,MON,13.52.25,,Woke up with hint of migraine. Tried paracetamol but took ST around 11am.
Migraine,,20211018,MON,8.57.10,,Ate too much meat yesterday. Woke up with mild but persistent headache. Took ST at 9am.
Migraine,,20211012,TUE,8.47.18,,Woke up with headache around 4am. Took ST at about 7:30. 
Migraine,,20211007,THU,7.8.4,,Woke up with headache. Took ST at 6:30am. Had gone to bed early day before.
Migraine,,20211002,SAT,7.25.48,,Awoke at 2am and 4am to use the bathroom and noticed signs of migraine. Took ST at 7am.
Migraine,,20210927,MON,6.56.28,,Awoke with headache and took ST at 7 am. Several factors: are too much meat and garlic butter, muscle ache from running, and triggered by late night photo editing of interesting spider.
Migraine,,20210925,SAT,8.4.57,,Awoke with beginning headache. Felt hints of it the night before for no discernible reason. Have been remarkably sleepy recently and also sleep more than usual. Took ST at 8am.
Migraine,,20210921,TUE,12.0.0,,Woke up with signs of migraine starting and took ST around 8am. Two days off to work on the house, after returning from Paris on Sunday. 
Migraine,,20210917,FRI,12.0.0,,Went to Paris and a bit stressful because of covid travel checks. Took ST around 10am at station after passing all checks.
Migraine,,20210913,MON,9.50.22,,Woke up with budding migraine. Took ST at 8am. Maybe connected with heavy dinner (cream sauce, pasta, pork) the night before.
Migraine,,20210906,MON,7.45.32,,Awoke with headache. Felt it beginning yesterday evening. Muscle ache, too big dinner, and computer game contributed. Took ST at 8am.
Migraine,,20210824,TUE,12.0.0,,Still bad muscle ache. Migraine came back in the morning. Took ST around 9.
Migraine,,20210823,MON,12.0.0,,Exerted myself over the weekend and awoke to bad muscle ache all over. Migraine started mid morning so took ST. Didn’t quite pass so took ST again mid afternoon.
Migraine,,20210810,TUE,12.0.0,,Headache came back in the evening after returning home from boating. Took ST around 4pm. Noticed muscle ache in arms from pulling on ropes.
Migraine,,20210809,MON,7.18.3,,Boating trip. Awoke with headache and took ST at 7:30am. Had slept quite long but had to get up to urinate three times for some reason. One beer the night before.
Migraine,,20210731,SAT,10.36.11,,Woke up with headache. Felt hint of it night before. Took ST around 7am. Slight muscle ache and some stress from work.
Migraine,,20210726,MON,12.0.0,,Got migraine in the evening after health check with physio. Took ST around 6pm.
Migraine,,20210717,SAT,12.0.0,,Sunny day, went to a castle. Around 1pm suddenly started feeling a migraine build-up and took ST. It still got really bad for 3-4h before beginning to improve. Most likely due to a lot of sun for the first time in the year. Could have drunk more water.
Migraine,,20210709,FRI,8.27.0,,Woke up with mild headache. Took ST at 8am. Probably due to slight muscle ache from a short run yesterday after not running for a month.
Migraine,,20210629,TUE,8.7.41,,Awoke with headache for no particular reason. Perhaps the rainy weather and some muscle ache from garden work. Took paracetamol at 6am, went back to bed, took ST at 8am.
Migraine,,20210624,THU,12.0.0,,Woke up tense with a mild headache after staying up too late to finish a shelf building project. Tried to take a nap at 1pm but couldn’t sleep much. Took ST at 2pm.
Migraine,,20210613,SUN,12.0.0,,Headache began in the morning. Seems due to the weather suddenly becoming hot, coupled with a bit of sunburn and muscle ache.
Migraine,,20210602,WED,12.0.0,,Trip to Wales. Much walking and sunlight caused migraine to start in late afternoon. Took ST around 4pm.
Migraine,,20210601,TUE,12.0.0,,Went to the bank in the morning. Lots of sun and heat, first such day of h the season. Got migraine and took ST around noon. Followed GPS advice and took one more a few hours later, though perhaps not strictly needed.
Migraine,,20210529,SAT,10.1.37,,Took ibuprofen before going to bed but woke up with indication of migraine beginning. Likely due to muscle ache as started running again last two days after long hiatus. Took ST at 10am.
Migraine,,20210515,SAT,8.3.53,,Woke up with headache again. Took ST at 8am. Headache resumed yesterday when I did a math/programming challenge online.
Migraine,,20210514,FRI,5.40.14,,Awoke with headache, took ST at 6am
Migraine,,20210513,THU,22.49.10,,Slept too long in the morning and felt stressed during the day. Took ST towards late afternoon as migraine was beginning.
Migraine,,20210508,SAT,12.0.0,,Slept very well but started getting a mild headache mid-morning for no discernible reason. Took ST before noon as would have turned into migraine and I find it better to stop them early in the day.
Migraine,,20210503,MON,12.0.0,,Mild but increasing headache - took ST around noon as pretty sure would have gotten bad.
Migraine,,20210320,SAT,12.0.0,,Woke up with headache for no particular reason. Took ST early.
Migraine,,20210315,MON,14.40.27,,Started to get a headache in the afternoon for no apparent reason. At 11:30 brisk walk and legs felt tired, at 14:00 took ST.
Migraine,,20210313,SAT,14.9.6,,Moved house, bad muscle ache from lifting. Woke at 5am with worst migraine since 2014. Took ST and laid down. At 8am took ST again. Felt sick all the time but managed to not throw up. Started to feel better around 11am.
Migraine,,20210129,FRI,10.34.40,,Awoke with mild headache for no particular reason. Had good sleep this night, albeit not the one before it. Tried paracetamol to no avail. Took ST around 10am.
Migraine,,20210123,SAT,10.40.21,,Awoke with mild but increasing headache - tried paracetamol and sleep more but finally took ST at 11am.
Migraine,,20210118,MON,7.46.1,,Awoke at 4am with headache after slightly disturbing dream. Had sleepy porky the preceding night, and perhaps eaten too red meat on Saturday.
Migraine,,20210113,WED,9.57.36,,Awoke with mild but increasing headache. Inexplicable. Rainy weather perhaps. Paracetamol and coffee didn’t help. Took ST at 10am.
Migraine,,20210105,TUE,12.0.0,,Awoke at 1:30am with a blinding headache and took ST to be able to sleep. Started to exercise earlier today after a holiday-hiatus.
Migraine,,20201230,WED,12.0.0,,Started feeling heavy in the late morning and got starting migraine in afternoon. Took ST around 2pm. Concentrated quite hard on some interesting writing in the morning, but otherwise no good reason for headache. Suspect diet change over holidays.
Migraine,,20201227,SUN,15.54.46,,Intermittent stinging headache all day - mostly relaxed, watched Shakespeare and had a jog. 4pm became persistent and obvious it would turn into migraine so took ST.
Migraine,,20201226,SAT,12.0.0,,Felt heavy all afternoon and had party in the evening. Clear signs of headache coming so took ST around 6pm.
